episode,x,y,z,reward
9,28.5,85.0,334.5,-1000
10,28.5,87.0,329.5,-1.0
10,28.5,87.0,330.5,-1.0
10,29.5,86.0,330.5,1.0
10,30.5,86.0,330.5,-1.0
10,31.5,85.0,330.5,1.0
10,31.5,84.0,331.5,1.0
10,30.5,85.0,331.5,-3.0
10,30.5,85.0,331.5,-1000
10,31.5,84.0,331.5,1.0
10,32.5,83.0,331.5,1.0
10,32.5,84.0,330.5,-3.0
10,32.5,84.0,330.5,-1000
10,32.5,83.0,331.5,1.0
10,32.5,82.0,332.5,1.0
10,33.5,81.0,332.5,1.0
10,34.5,79.0,332.5,3.0
10,34.5,80.0,331.5,-3.0
10,34.5,79.0,332.5,1.0
10,34.5,80.0,331.5,-3.0
10,34.5,80.0,331.5,-1000
10,34.5,79.0,332.5,1.0
10,34.5,80.0,331.5,-3.0
10,34.5,80.0,331.5,-1000
10,34.5,79.0,332.5,1.0
10,34.5,79.0,333.5,-1.0
10,35.5,77.0,333.5,3.0
10,35.5,76.0,334.5,1.0
10,35.5,77.0,333.5,-3.0
10,35.5,78.0,332.5,-3.0
10,35.5,78.0,332.5,-1000
10,35.5,79.0,331.5,-3.0
10,35.5,79.0,330.5,-1.0
10,35.5,79.0,331.5,-1.0
10,35.5,79.0,330.5,-1.0
10,36.5,78.0,330.5,1.0
10,37.5,77.0,330.5,1.0
10,37.5,76.0,331.5,1.0
10,37.5,75.0,332.5,1.0
10,37.5,75.0,332.5,-1000
10,37.5,75.0,332.5,-1000
10,37.5,76.0,331.5,-3.0
10,37.5,77.0,330.5,-3.0
10,37.5,76.0,331.5,1.0
10,38.5,76.0,331.5,-1.0
10,38.5,76.0,332.5,-1.0
10,38.5,76.0,331.5,-1.0
10,37.5,76.0,331.5,-1.0
10,37.5,75.0,332.5,1.0
10,37.5,75.0,332.5,-1000
10,37.5,76.0,331.5,-3.0
10,37.5,75.0,332.5,1.0
10,38.5,76.0,332.5,-3.0
10,39.5,76.0,332.5,-1.0
10,39.5,77.0,333.5,-3.0
10,38.5,76.0,333.5,1.0
10,38.5,76.0,332.5,-1.0
10,39.5,76.0,332.5,-1.0
10,39.5,76.0,331.5,-1.0
10,38.5,76.0,330.5,-1.0
10,38.5,76.0,330.5,-1000
10,40.5,76.0,330.5,-1.0
10,40.5,72.6537296175886,329.5,-11.620978355747411
10,40.5,72.0,329.5,-1000
10,41.5,71.0,329.5,1.0
10,41.5,71.0,329.5,-1000
10,41.5,71.0,329.5,-1000
10,41.5,71.0,329.5,-1000
10,41.5,72.0,328.5,-3.0
10,42.5,71.0,328.5,1.0
10,42.5,70.0,329.5,1.0
10,42.5,71.0,328.5,-3.0
10,42.5,70.0,329.5,1.0
10,42.5,70.0,330.5,-1.0
10,42.5,70.0,329.5,-1.0
10,42.5,71.0,328.5,-3.0
10,41.5,72.0,328.5,-3.0
10,41.5,72.0,328.5,-1000
10,41.5,72.0,327.5,-1.0
10,42.5,71.0,327.5,1.0
10,43.5,69.0,327.5,3.0
10,43.5,69.0,327.5,-1000
11,29.5,86.0,330.5,1.0
11,29.5,86.0,331.5,-1.0
11,29.5,85.0,332.5,1.0
11,29.5,86.0,331.5,-3.0
11,28.5,86.0,331.5,-1.0
11,28.5,86.0,332.5,-1.0
11,28.5,85.0,333.5,1.0
11,29.5,85.0,333.5,-1.0
11,30.5,84.0,333.5,1.0
11,31.5,82.0,333.5,3.0
11,31.5,82.0,333.5,-1000
11,32.5,81.0,333.5,1.0
11,32.5,82.0,332.5,-3.0
11,32.5,81.0,333.5,1.0
11,32.5,82.0,332.5,-3.0
11,32.5,82.0,332.5,-1000
11,32.5,82.0,332.5,-1000
11,32.5,81.0,333.5,1.0
11,33.5,80.0,333.5,1.0
11,33.5,79.0,334.5,1.0
11,33.5,79.0,334.5,-1000
11,32.5,80.0,334.5,-3.0
11,32.5,81.0,333.5,-3.0
11,32.5,81.0,333.5,-1000
11,32.5,80.0,334.5,1.0
11,32.5,81.0,333.5,-3.0
11,32.5,82.0,332.5,-3.0
11,33.5,81.0,332.5,1.0
11,33.5,82.0,331.5,-3.0
11,33.5,82.0,331.5,-1000
11,33.5,81.0,332.5,1.0
11,33.5,82.0,331.5,-3.0
11,33.5,81.0,332.5,1.0
11,34.5,79.0,332.5,3.0
11,35.5,78.0,332.5,1.0
11,35.5,77.0,333.5,1.0
11,35.5,78.0,332.5,-3.0
11,35.5,79.0,331.5,-3.0
11,35.5,79.0,330.5,-1.0
11,35.5,79.0,330.5,-1000
11,35.5,79.0,331.5,-1.0
11,36.5,77.0,331.5,3.0
11,36.5,78.0,330.5,-3.0
11,36.5,79.0,329.5,-3.0
11,37.5,78.0,329.5,1.0
11,37.5,77.0,330.5,1.0
11,37.5,76.0,331.5,1.0
11,37.5,77.0,330.5,-3.0
11,36.5,78.0,330.5,-3.0
11,35.5,79.0,330.5,-3.0
11,35.5,79.0,331.5,-1.0
11,35.5,79.0,330.5,-1.0
11,35.5,79.0,330.5,-1000
11,35.5,79.0,331.5,-1.0
11,35.5,79.0,330.5,-1.0
11,35.5,79.0,330.5,-1000
11,35.5,79.0,331.5,-1.0
11,35.5,79.0,330.5,-1.0
11,36.5,78.0,330.5,1.0
11,36.5,77.0,331.5,1.0
11,36.5,77.0,332.5,-1.0
11,36.5,77.0,331.5,-1.0
11,37.5,76.0,331.5,1.0
11,37.5,75.0,332.5,1.0
11,37.5,76.0,331.5,-3.0
11,36.5,77.0,331.5,-3.0
11,37.5,76.0,331.5,1.0
11,38.5,76.0,331.5,-1.0
11,39.5,76.0,331.5,-1.0
11,39.5,76.0,330.5,-1.0
11,39.5,76.0,331.5,-1.0
11,40.5,76.0,331.5,-1.0
11,40.5,77.0,332.5,-3.0
11,40.5,76.0,331.5,1.0
11,41.5,77.0,331.5,-3.0
11,41.5,76.0,330.5,1.0
11,40.5,76.0,330.5,-1.0
11,40.5,76.0,331.5,-1.0
11,40.5,76.0,330.5,-1.0
11,40.5,76.0,331.5,-1.0
11,40.5,76.0,330.5,-1.0
11,40.5,76.0,331.5,-1.0
11,39.5,76.0,331.5,-1.0
11,39.5,76.0,330.5,-1.0
11,39.5,76.0,331.5,-1.0
11,39.5,76.0,330.5,-1.0
11,39.5,75.0,329.5,1.0
11,40.5,72.0,329.5,5.0
11,40.5,72.0,329.5,-1000
11,40.5,72.0,329.5,-1000
11,40.5,72.0,329.5,-1000
11,40.5,72.0,329.5,-1000
11,40.5,72.0,329.5,-1000
11,40.5,71.0,330.5,1.0
11,40.5,70.0,331.5,1.0
11,40.5,70.0,331.5,-1000
11,40.5,70.0,331.5,-1000
11,41.5,70.0,331.5,-1.0
11,42.5,69.0,331.5,1.0
11,42.5,69.0,331.5,-1000
12,28.5,87.0,329.5,-1.0
12,28.5,88.0,328.5,-3.0
12,28.5,87.0,329.5,1.0
12,27.5,87.0,329.5,-1.0
12,27.5,87.0,329.5,-1000
12,26.5,88.0,329.5,-3.0
12,25.5,88.0,329.5,-1.0
12,24.5,88.0,329.5,-1.0
12,23.5,88.0,329.5,-1.0
12,22.5,88.0,329.5,-1.0
12,21.5,88.0,329.5,-1.0
12,22.5,88.0,329.5,-1.0
12,21.5,88.0,329.5,-1.0
12,21.5,88.0,328.5,-1.0
12,21.5,88.0,329.5,-1.0
12,21.5,88.0,330.5,-1.0
12,20.5,88.0,330.5,-1.0
12,20.5,88.0,331.5,-1.0
12,20.5,88.0,332.5,-1.0
12,21.5,88.0,332.5,-1.0
12,21.5,88.0,331.5,-1.0
12,21.5,88.0,332.5,-1.0
12,21.5,88.0,333.5,-1.0
12,21.5,88.0,332.5,-1.0
12,20.5,88.0,332.5,-1.0
12,20.5,88.0,331.5,-1.0
12,20.5,88.0,330.5,-1.0
12,20.5,88.0,331.5,-1.0
12,20.5,88.0,330.5,-1.0
12,20.5,88.0,331.5,-1.0
12,19.5,88.0,331.5,-1.0
12,19.5,88.0,330.5,-1.0
12,19.5,88.0,329.5,-1.0
12,19.5,88.0,328.5,-1.0
12,20.5,88.0,328.5,-1.0
12,19.5,88.0,328.5,-1.0
12,19.5,88.0,329.5,-1.0
12,20.5,88.0,329.5,-1.0
12,20.5,88.0,330.5,-1.0
12,19.5,88.0,330.5,-1.0
12,18.5,88.0,330.5,-1.0
12,17.5,88.0,330.5,-1.0
12,17.5,88.0,331.5,-1.0
12,16.5,88.0,331.5,-1.0
12,17.5,88.0,331.5,-1.0
12,18.5,88.0,331.5,-1.0
12,19.5,88.0,331.5,-1.0
12,19.5,88.0,330.5,-1.0
12,19.5,88.0,329.5,-1.0
12,18.5,88.0,329.5,-1.0
12,18.5,88.0,328.5,-1.0
12,19.5,88.0,328.5,-1.0
12,18.5,88.0,328.5,-1.0
12,17.5,88.0,328.5,-1.0
12,17.5,88.0,329.5,-1.0
12,17.5,88.0,328.5,-1.0
12,18.5,88.0,328.5,-1.0
12,18.5,88.0,329.5,-1.0
12,17.5,88.0,329.5,-1.0
12,18.5,88.0,329.5,-1.0
12,18.5,88.0,328.5,-1.0
12,17.5,88.0,328.5,-1.0
12,16.5,88.0,328.5,-1.0
12,16.5,88.0,329.5,-1.0
12,16.5,88.0,330.5,-1.0
12,17.5,88.0,330.5,-1.0
12,17.5,88.0,331.5,-1.0
12,17.5,88.0,332.5,-1.0
12,17.5,88.0,333.5,-1.0
12,18.5,88.0,333.5,-1.0
12,19.5,88.0,333.5,-1.0
12,20.5,88.0,333.5,-1.0
12,20.5,88.0,332.5,-1.0
12,19.5,88.0,332.5,-1.0
12,18.5,88.0,332.5,-1.0
12,17.5,88.0,332.5,-1.0
12,17.5,88.0,333.5,-1.0
12,16.5,88.0,333.5,-1.0
12,16.5,88.0,334.5,-1.0
12,16.5,88.0,333.5,-1.0
12,16.5,88.0,334.5,-1.0
12,16.5,88.0,333.5,-1.0
12,17.5,88.0,333.5,-1.0
12,17.5,88.0,332.5,-1.0
12,17.5,88.0,331.5,-1.0
12,17.5,88.0,330.5,-1.0
12,16.5,88.0,330.5,-1.0
12,15.5,88.0,330.5,-1.0
12,14.5,88.0,330.5,-1.0
12,14.5,88.0,329.5,-1.0
12,13.5,88.0,329.5,-1.0
12,14.5,88.0,329.5,-1.0
12,15.5,88.0,329.5,-1.0
12,15.5,88.0,330.5,-1.0
12,15.5,88.0,329.5,-1.0
12,15.5,88.0,328.5,-1.0
12,15.5,88.0,329.5,-1.0
12,15.5,88.0,330.5,-1.0
12,15.5,88.0,331.5,-1.0
12,15.5,88.0,332.5,-1.0
12,15.5,88.0,331.5,-1.0
12,15.5,88.0,331.5,-1000
13,28.5,87.0,329.5,-1.0
13,27.5,87.0,329.5,-1.0
13,27.5,87.0,330.5,-1.0
13,27.5,87.0,329.5,-1.0
13,27.5,87.0,329.5,-1000
13,28.5,87.0,329.5,-1.0
13,29.5,87.0,329.5,-1.0
13,28.5,87.0,329.5,-1.0
13,28.5,87.0,330.5,-1.0
13,28.5,86.0,331.5,1.0
13,29.5,86.0,331.5,-1.0
13,29.5,85.0,332.5,1.0
13,29.5,85.0,333.5,-1.0
13,28.5,85.0,333.5,-1.0
13,28.5,85.0,334.5,-1.0
13,27.5,85.0,334.5,-1.0
13,27.5,85.0,334.5,-1000
13,27.5,85.0,335.5,-1.0
13,26.5,85.0,335.5,-1.0
13,26.5,85.0,335.5,-1000
13,26.5,85.0,336.5,-1.0
13,26.5,85.0,335.5,-1.0
13,25.5,86.0,335.5,-3.0
13,25.5,86.0,334.5,-1.0
13,26.5,86.0,334.5,-1.0
13,27.5,85.0,334.5,1.0
13,27.5,85.0,334.5,-1000
13,27.5,85.0,334.5,-1000
13,27.5,85.0,334.5,-1000
13,27.5,85.0,335.5,-1.0
13,26.5,85.23152379758702,335.5,-1.4630475951740323
13,26.5,85.0,335.5,-1000
13,25.5,86.0,335.5,-3.0
13,26.5,85.23152379758702,335.5,0.5369524048259677
13,26.5,85.0,335.5,-1000
13,25.5,86.0,335.5,-3.0
13,25.5,86.0,334.5,-1.0
13,24.5,87.0,334.5,-3.0
13,25.5,86.0,334.5,1.0
13,26.5,86.0,334.5,-1.0
13,26.5,86.0,333.5,-1.0
13,26.5,86.0,333.5,-1000
13,26.5,86.0,334.5,-1.0
13,27.5,85.0,334.5,1.0
13,27.5,85.0,335.5,-1.0
13,27.5,85.0,334.5,-1.0
13,28.5,85.0,334.5,-1.0
13,28.5,84.0,335.5,1.0
13,29.5,83.0,335.5,1.0
13,29.5,84.0,334.5,-3.0
13,30.5,83.0,334.5,1.0
13,30.5,83.0,334.5,-1000
13,29.5,84.0,334.5,-3.0
13,29.5,85.0,333.5,-3.0
13,29.5,85.0,332.5,-1.0
13,29.5,85.0,333.5,-1.0
13,30.5,84.0,333.5,1.0
13,31.5,82.0,333.5,3.0
13,32.5,81.0,333.5,1.0
13,32.5,82.0,332.5,-3.0
13,32.5,82.0,332.5,-1000
13,32.5,82.0,332.5,-1000
13,32.5,81.0,333.5,1.0
13,33.5,80.0,333.5,1.0
13,33.5,79.0,334.5,1.0
13,32.5,80.0,334.5,-3.0
13,32.5,80.0,334.5,-1000
13,32.5,80.0,334.5,-1000
13,32.5,79.0,335.5,1.0
13,32.5,79.0,335.5,-1000
13,32.5,80.0,334.5,-3.0
13,32.5,79.0,335.5,1.0
13,33.5,78.0,335.5,1.0
13,34.5,76.0,335.5,3.0
13,34.5,74.0,336.5,3.0
13,34.5,74.0,336.5,-1000
13,34.5,73.0,337.5,1.0
13,34.5,73.0,337.5,-1000
13,34.5,74.0,336.5,-3.0
13,34.5,74.0,336.5,-1000
13,35.5,72.0,336.5,3.0
13,35.5,71.0,337.5,1.0
13,36.5,69.0,337.5,3.0
13,36.5,69.0,337.5,-1000
14,27.5,87.0,330.5,-1.0
14,28.5,87.0,330.5,-1.0
14,27.5,87.0,330.5,-1.0
14,26.5,87.0,330.5,-1.0
14,26.5,88.0,329.5,-3.0
14,25.5,88.0,329.5,-1.0
14,26.5,88.0,329.5,-1.0
14,25.5,88.0,329.5,-1.0
14,24.5,88.0,329.5,-1.0
14,24.5,88.0,330.5,-1.0
14,25.5,87.0,330.5,1.0
14,25.5,88.0,329.5,-3.0
14,24.5,88.0,329.5,-1.0
14,24.5,88.0,330.5,-1.0
14,23.5,88.0,330.5,-1.0
14,23.5,88.0,331.5,-1.0
14,23.5,88.0,330.5,-1.0
14,23.5,88.0,331.5,-1.0
14,23.5,87.0,332.5,1.0
14,23.5,88.0,331.5,-3.0
14,22.5,88.0,331.5,-1.0
14,23.5,88.0,331.5,-1.0
14,23.5,87.0,332.5,1.0
14,22.5,88.0,332.5,-3.0
14,21.5,88.0,332.5,-1.0
14,21.5,88.0,331.5,-1.0
14,20.5,88.0,331.5,-1.0
14,19.5,88.0,331.5,-1.0
14,19.5,88.0,332.5,-1.0
14,18.5,88.0,332.5,-1.0
14,19.5,88.0,332.5,-1.0
14,20.5,88.0,332.5,-1.0
14,21.5,88.0,332.5,-1.0
14,20.5,88.0,332.5,-1.0
14,21.5,88.0,332.5,-1.0
14,20.5,88.0,332.5,-1.0
14,20.5,88.0,333.5,-1.0
14,20.5,88.0,332.5,-1.0
14,21.5,88.0,332.5,-1.0
14,22.5,88.0,332.5,-1.0
14,23.5,87.0,332.5,1.0
14,23.5,88.0,331.5,-3.0
14,23.5,88.0,330.5,-1.0
14,23.5,88.0,329.5,-1.0
14,24.5,88.0,329.5,-1.0
14,24.5,88.0,330.5,-1.0
14,24.5,88.0,329.5,-1.0
14,24.5,88.0,330.5,-1.0
14,23.5,88.0,330.5,-1.0
14,22.5,88.0,330.5,-1.0
14,22.5,88.0,331.5,-1.0
14,22.5,88.0,332.5,-1.0
14,23.5,87.0,332.5,1.0
14,23.5,87.0,333.5,-1.0
14,24.5,87.0,333.5,-1.0
14,25.5,87.0,333.5,-1.0
14,26.5,86.0,333.5,1.0
14,26.5,86.0,334.5,-1.0
14,27.5,85.0,334.5,1.0
14,27.5,85.0,334.5,-1000
14,28.5,85.0,334.5,-1.0
14,28.5,84.0,335.5,1.0
14,28.5,84.0,335.5,-1000
14,29.5,83.0,335.5,1.0
14,29.5,84.0,334.5,-3.0
14,28.5,85.0,334.5,-3.0
14,28.5,85.0,333.5,-1.0
14,28.5,85.0,334.5,-1.0
14,29.5,84.0,334.5,1.0
14,29.5,85.0,333.5,-3.0
14,29.5,84.0,334.5,1.0
14,30.5,83.0,334.5,1.0
14,30.5,83.0,334.5,-1000
14,30.5,81.0,335.5,3.0
14,30.5,81.0,335.5,-1000
14,30.5,81.0,335.5,-1000
14,31.5,80.0,335.5,1.0
14,32.5,79.0,335.5,1.0
14,32.5,78.0,336.5,1.0
14,33.5,76.0,336.5,3.0
14,34.5,74.0,336.5,3.0
14,35.5,72.0,336.5,3.0
14,36.5,69.0,336.5,5.0
14,36.5,69.0,336.5,-1000
15,28.5,87.0,329.5,-1.0
15,29.5,87.0,329.5,-1.0
15,29.5,87.0,328.5,-1.0
15,29.5,87.0,329.5,-1.0
15,28.5,87.0,329.5,-1.0
15,28.5,87.0,330.5,-1.0
15,29.5,86.0,330.5,1.0
15,28.5,87.0,330.5,-3.0
15,28.5,87.0,329.5,-1.0
15,28.5,87.0,330.5,-1.0
15,28.5,87.0,329.5,-1.0
15,29.5,87.0,329.5,-1.0
15,29.5,87.0,328.5,-1.0
15,30.5,86.0,328.5,1.0
15,31.5,86.0,328.5,-1.0
15,32.5,85.0,328.5,1.0
15,32.5,85.0,327.5,-1.0
15,32.5,85.0,327.5,-1000
15,33.5,84.0,327.5,1.0
15,34.5,83.0,327.5,1.0
15,33.5,84.0,327.5,-3.0
15,34.5,83.0,327.5,1.0
15,35.5,81.0,327.5,3.0
15,36.5,79.0,327.5,3.0
15,36.5,79.0,327.5,-1000
15,37.5,79.0,327.5,-1.0
15,37.5,79.0,326.5,-1.0
15,38.5,78.0,326.5,1.0
15,38.5,78.0,326.5,-1000
15,38.5,78.0,326.5,-1000
15,38.5,78.0,325.5,-1.0
15,39.5,77.0,325.5,1.0
15,39.5,77.0,325.5,-1000
15,39.5,77.0,325.5,-1000
15,40.5,75.0,325.5,3.0
15,40.5,75.0,324.5,-1.0
15,40.5,74.0,323.5,1.0
15,40.5,74.0,323.5,-1000
15,40.5,74.0,323.5,-1000
15,41.5,72.0,323.5,3.0
15,41.5,71.0,322.5,1.0
15,40.5,72.0,322.5,-3.0
15,40.5,71.0,321.5,1.0
15,41.5,70.0,321.5,1.0
15,41.5,69.0,320.5,1.0
15,41.5,69.0,320.5,-1000
16,28.5,86.0,331.5,1.0
16,28.5,86.0,332.5,-1.0
16,28.5,86.0,331.5,-1.0
16,28.5,86.0,332.5,-1.0
16,29.5,85.0,332.5,1.0
16,29.5,85.0,333.5,-1.0
16,29.5,85.0,332.5,-1.0
16,28.5,86.0,332.5,-3.0
16,28.5,86.0,331.5,-1.0
16,28.5,86.0,332.5,-1.0
16,28.5,85.0,333.5,1.0
16,28.5,86.0,332.5,-3.0
16,27.5,86.0,332.5,-1.0
16,27.5,86.0,333.5,-1.0
16,27.5,86.0,332.5,-1.0
16,27.5,86.0,333.5,-1.0
16,27.5,85.0,334.5,1.0
16,27.5,85.0,335.5,-1.0
16,26.5,85.0,335.5,-1.0
16,26.5,85.0,336.5,-1.0
16,26.5,84.0,337.5,1.0
16,27.5,84.0,337.5,-1.0
16,26.5,84.0,337.5,-1.0
16,27.5,84.0,337.5,-1.0
16,28.5,82.0,337.5,3.0
16,28.5,81.0,338.5,1.0
16,28.5,81.0,338.5,-1000
16,29.5,80.0,338.5,1.0
16,30.5,78.0,338.5,3.0
16,31.5,77.0,338.5,1.0
16,31.5,77.0,338.5,-1000
16,31.5,77.0,338.5,-1000
16,31.5,77.0,338.5,-1000
16,32.5,74.0,338.5,5.0
16,32.5,74.0,338.5,-1000
16,32.5,72.0,339.5,3.0
16,32.5,72.0,339.5,-1000
16,32.5,72.0,339.5,-1000
16,32.5,72.0,339.5,-1000
16,32.5,72.0,339.5,-1000
16,32.5,72.0,339.5,-1000
16,32.5,72.0,339.5,-1000
16,33.5,71.0,339.5,1.0
16,33.5,71.0,339.5,-1000
16,33.5,70.0,340.5,1.0
16,33.5,71.0,339.5,-3.0
16,34.5,71.0,339.5,-1.0
16,34.5,69.0,340.5,3.0
16,34.5,69.0,340.5,-1000
17,28.5,87.0,329.5,-1.0
17,29.5,87.0,329.5,-1.0
17,30.5,86.0,329.5,1.0
17,30.5,86.0,329.5,-1000
17,31.5,85.0,329.5,1.0
17,31.5,85.0,330.5,-1.0
17,32.5,84.0,330.5,1.0
17,33.5,83.0,330.5,1.0
17,34.5,81.0,330.5,3.0
17,35.5,79.0,330.5,3.0
17,35.5,79.0,331.5,-1.0
17,36.5,77.0,331.5,3.0
17,37.5,76.0,331.5,1.0
17,37.5,75.0,332.5,1.0
17,38.5,76.0,332.5,-3.0
17,38.5,76.0,331.5,-1.0
17,38.5,76.0,332.5,-1.0
17,38.5,76.0,331.5,-1.0
17,37.5,76.0,331.5,-1.0
17,38.5,76.0,331.5,-1.0
17,37.5,76.0,331.5,-1.0
17,36.5,77.0,331.5,-3.0
17,36.5,78.0,330.5,-3.0
17,36.5,77.0,331.5,1.0
17,37.5,76.0,331.5,1.0
17,38.5,76.0,331.5,-1.0
17,38.5,76.0,330.5,-1.0
17,39.5,76.0,330.5,-1.0
17,39.5,75.0,329.5,1.0
17,39.5,76.0,330.5,-3.0
17,40.5,76.0,330.5,-1.0
17,40.5,76.0,331.5,-1.0
17,40.5,77.0,332.5,-3.0
